T,A
0.3985901,1.379563
0.3986206,1.334693
0.3986511,1.291235
0.3986816,1.252053
0.3987122,1.221227
0.3987427,1.207811
0.3987732,1.203415
0.3988037,1.197668
0.3988342,1.190651
0.3988647,1.186379
0.3988953,1.184571
0.3989258,1.190653
0.3989563,1.207609
0.3989868,1.230512
0.3990173,1.256875
0.3990479,1.288718
0.3990784,1.32073
0.3991089,1.34304
0.3991394,1.35201
0.3991699,1.354894
0.3992004,1.358575
0.399231,1.368237
0.3992615,1.379303
0.399292,1.384811
0.3993225,1.384501
0.399353,1.387163
0.3993835,1.394452
0.3994141,1.404905
0.3994446,1.416867
0.3994751,1.430317
0.3995056,1.447816
0.3995361,1.465355
0.3995667,1.481027
0.3995972,1.492852
0.3996277,1.501817
0.3996582,1.506207
0.3996887,1.5006
0.3997192,1.483665
0.3997498,1.462682
0.3997803,1.449744
0.3998108,1.454429
0.3998413,1.478536
0.3998718,1.517177
0.3999023,1.55934
0.3999329,1.60247
0.3999634,1.647127
0.3999939,1.689203
0.4000244,1.731161
0.4000549,1.770636
0.4000854,1.80446
0.400116,1.841286
0.4001465,1.885438
0.400177,1.927208
0.4002075,1.94672
0.400238,1.945909
0.4002686,1.93812
0.4002991,1.926622
0.4003296,1.92032
0.4003601,1.915386
0.4003906,1.907835
0.4004211,1.895566
0.4004517,1.886162
0.4004822,1.885916
0.4005127,1.889036
0.4005432,1.889792
0.4005737,1.887243
0.4006042,1.887349
0.4006348,1.887067
0.4006653,1.882796
0.4006958,1.875799
0.4007263,1.869272
0.4007568,1.871102
0.4007874,1.882015
0.4008179,1.895059
0.4008484,1.90353
0.4008789,1.902526
0.4009094,1.89334
0.4009399,1.880173
0.4009705,1.869691
0.401001,1.866737
0.4010315,1.869628
0.401062,1.875756
0.4010925,1.881845
0.401123,1.880221
0.4011536,1.8657
0.4011841,1.83751
0.4012146,1.804658
0.4012451,1.772254
0.4012756,1.740203
0.4013062,1.705593
0.4013367,1.666811
0.4013672,1.628402
0.4013977,1.596345
0.4014282,1.573172
0.4014587,1.556769
0.4014893,1.544113
0.4015198,1.535482
0.4015503,1.522078
0.4015808,1.505423
0.4016113,1.488548
0.4016418,1.474429
0.4016724,1.464599
0.4017029,1.462786
0.4017334,1.467687
0.4017639,1.472569
0.4017944,1.474092
0.401825,1.47649
0.4018555,1.479243
0.401886,1.477451
0.4019165,1.471204
0.401947,1.462618
0.4019775,1.451975
0.4020081,1.438424
0.4020386,1.423914
0.4020691,1.407529
0.4020996,1.395914
0.4021301,1.392304
0.4021606,1.393872
0.4021912,1.396149
0.4022217,1.400504
0.4022522,1.405316
0.4022827,1.411911
0.4023132,1.420376
0.4023438,1.426646
0.4023743,1.428911
0.4024048,1.427611
0.4024353,1.425332
0.4024658,1.426045
0.4024963,1.432351
0.4025269,1.443015
0.4025574,1.454652
0.4025879,1.467505
0.4026184,1.482317
0.4026489,1.496459
0.4026794,1.510649
0.40271,1.529969
0.4027405,1.551857
0.402771,1.569058
0.4028015,1.576594
0.402832,1.573118
0.4028625,1.566823
0.4028931,1.56617
0.4029236,1.569526
0.4029541,1.565025
0.4029846,1.549208
0.4030151,1.533977
0.4030457,1.526121
0.4030762,1.527191
0.4031067,1.533868
0.4031372,1.543146
0.4031677,1.555401
0.4031982,1.569601
0.4032288,1.584765
0.4032593,1.602522
0.4032898,1.622852
0.4033203,1.640939
0.4033508,1.654884
0.4033813,1.669151
0.4034119,1.682826
0.4034424,1.690477
0.4034729,1.691311
0.4035034,1.689848
0.4035339,1.696837
0.4035645,1.712682
0.403595,1.7362
0.4036255,1.762929
0.403656,1.778488
0.4036865,1.777658
0.403717,1.764311
0.4037476,1.740175
0.4037781,1.702501
0.4038086,1.657201
0.4038391,1.609025
0.4038696,1.56677
0.4039001,1.538889
0.4039307,1.528502
0.4039612,1.523569
0.4039917,1.505583
0.4040222,1.474761
0.4040527,1.444734
0.4040833,1.423661
0.4041138,1.41265
0.4041443,1.409261
0.4041748,1.411615
0.4042053,1.420197
0.4042358,1.433589
0.4042664,1.447917
0.4042969,1.45268
0.4043274,1.446805
0.4043579,1.438667
0.4043884,1.43291
0.4044189,1.426432
0.4044495,1.416075
0.40448,1.406091
0.4045105,1.403316
0.404541,1.415314
0.4045715,1.43556
0.4046021,1.449828
0.4046326,1.452089
0.4046631,1.44262
0.4046936,1.428273
0.4047241,1.411869
0.4047546,1.389324
0.4047852,1.355771
0.4048157,1.315407
0.4048462,1.278486
0.4048767,1.249121
0.4049072,1.221554
0.4049377,1.189799
0.4049683,1.150388
0.4049988,1.108087
0.4050293,1.071983
0.4050598,1.048666
0.4050903,1.034136
0.4051208,1.02164
0.4051514,1.014972
0.4051819,1.011584
0.4052124,1.012733
0.4052429,1.015614
0.4052734,1.018927
0.405304,1.022045
0.4053345,1.027607
0.405365,1.036249
0.4053955,1.036517
0.405426,1.023963
0.4054565,1.001918
0.4054871,0.9771206
0.4055176,0.9583672
0.4055481,0.9507229
0.4055786,0.9520983
0.4056091,0.952185
0.4056396,0.9423804
0.4056702,0.9313167
0.4057007,0.9198368
0.4057312,0.9081859
0.4057617,0.8950369
0.4057922,0.8774642
0.4058228,0.8538622
0.4058533,0.8276803
0.4058838,0.8038387
0.4059143,0.7807748
0.4059448,0.7606993
0.4059753,0.7509133
0.4060059,0.7472389
0.4060364,0.7452043
0.4060669,0.7402581
0.4060974,0.7356886
0.4061279,0.7274971
0.4061584,0.724589
0.406189,0.7364872
0.4062195,0.7587879
0.40625,0.7817439
0.4062805,0.8024692
0.406311,0.8174145
0.4063416,0.8223531
0.4063721,0.8144583
0.4064026,0.7963278
0.4064331,0.7755266
0.4064636,0.7609273
0.4064941,0.7558093
0.4065247,0.7542576
0.4065552,0.7524326
0.4065857,0.7466121
0.4066162,0.7349146
0.4066467,0.7215062
0.4066772,0.7033243
0.4067078,0.6791154
0.4067383,0.6504214
0.4067688,0.6283323
0.4067993,0.6190256
0.4068298,0.6114506
0.4068604,0.5983545
0.4068909,0.581385
0.4069214,0.5678307
0.4069519,0.5610092
0.4069824,0.5653886
0.4070129,0.570746
0.4070435,0.5732644
0.407074,0.5773304
0.4071045,0.5836418
0.407135,0.5845785
0.4071655,0.577988
0.407196,0.5677662
0.4072266,0.5622083
0.4072571,0.5619274
0.4072876,0.5659026
0.4073181,0.5693464
0.4073486,0.5712989
0.4073792,0.5737172
0.4074097,0.5769358
0.4074402,0.5765122
0.4074707,0.5668257
0.4075012,0.5475499
0.4075317,0.5255921
0.4075623,0.5083296
0.4075928,0.5019145
0.4076233,0.5082101
0.4076538,0.5242985
0.4076843,0.5472392
0.4077148,0.5714749
0.4077454,0.5882893
0.4077759,0.5848237
0.4078064,0.5586755
0.4078369,0.523699
0.4078674,0.4963365
0.4078979,0.4823049
0.4079285,0.4811112
0.407959,0.4928126
0.4079895,0.5181682
0.40802,0.5438207
0.4080505,0.5599732
0.4080811,0.5578311
0.4081116,0.5391675
0.4081421,0.5082988
0.4081726,0.4803334
0.4082031,0.4710566
0.4082336,0.4787705
0.4082642,0.4958921
0.4082947,0.512234
0.4083252,0.5322689
0.4083557,0.5551479
0.4083862,0.5682441
0.4084167,0.5676926
0.4084473,0.5571613
0.4084778,0.5460151
0.4085083,0.535263
0.4085388,0.5240036
0.4085693,0.5169379
0.4085999,0.5190446
0.4086304,0.531413
0.4086609,0.5563657
0.4086914,0.5905883
0.4087219,0.6265488
0.4087524,0.6506773
0.408783,0.662868
0.4088135,0.6704769
0.408844,0.6762472
0.4088745,0.6750266
0.408905,0.6652619
0.4089355,0.6548953
0.4089661,0.6501693
0.4089966,0.6480018
0.4090271,0.6422063
0.4090576,0.628352
0.4090881,0.6054382
0.4091187,0.5797757
0.4091492,0.5543626
0.4091797,0.5261161
0.4092102,0.4878721
0.4092407,0.4437315
0.4092712,0.4032469
0.4093018,0.3733973
0.4093323,0.3555276
0.4093628,0.3476682
0.4093933,0.3464661
0.4094238,0.3479821
0.4094543,0.3470514
0.4094849,0.3364173
0.4095154,0.3085528
0.4095459,0.2710567
0.4095764,0.2371996
0.4096069,0.221666
0.4096375,0.2228661
0.409668,0.2333395
0.4096985,0.245951
0.409729,0.2599776
0.4097595,0.2819616
0.40979,0.309135
0.4098206,0.3348007
0.4098511,0.3535762
0.4098816,0.3622297
0.4099121,0.3581483
0.4099426,0.3403741
0.4099731,0.3132924
0.4100037,0.2831231
0.4100342,0.2554745
0.4100647,0.2368709
0.4100952,0.2269523
0.4101257,0.2246888
0.4101563,0.2233308
0.4101868,0.2277739
0.4102173,0.2425499
0.4102478,0.2616649
0.4102783,0.2726257
0.4103088,0.2690453
0.4103394,0.2632152
0.4103699,0.2758933
0.4104004,0.3174216
0.4104309,0.384061
0.4104614,0.4607755
0.4104919,0.5337442
0.4105225,0.5951032
0.410553,0.648469
0.4105835,0.6925353
0.410614,0.7260295
0.4106445,0.7549917
0.410675,0.7771603
0.4107056,0.7923703
0.4107361,0.7999991
0.4107666,0.7999906
0.4107971,0.7880774
0.4108276,0.7514129
0.4108582,0.6887967
0.4108887,0.6000386
0.4109192,0.4798222
0.4109497,0.3367766
0.4109802,0.1893041
0.4110107,6.14E-02
0.4110413,-0.0430847
0.4110718,-0.1281758
0.4111023,-0.1998105
0.4111328,-0.2638076
0.4111633,-0.3263516
0.4111938,-0.3861035
0.4112244,-0.4395305
0.4112549,-0.4741979
0.4112854,-0.4853492
0.4113159,-0.4729705
0.4113464,-0.4388335
0.411377,-0.3844612
0.4114075,-0.3087173
0.411438,-0.2121017
0.4114685,-9.78E-02
0.411499,2.75E-02
0.4115295,0.1472473
0.4115601,0.2469068
0.4115906,0.3184224
0.4116211,0.3648899
0.4116516,0.3897022
0.4116821,0.3944124
0.4117126,0.3792264
0.4117432,0.3488207
0.4117737,0.3047923
0.4118042,0.2469946
0.4118347,0.1711156
0.4118652,7.93E-02
0.4118958,-2.30E-02
0.4119263,-0.1298022
0.4119568,-0.2354554
0.4119873,-0.3383698
0.4120178,-0.4333034
0.4120483,-0.5113659
0.4120789,-0.5677038
0.4121094,-0.6046638
0.4121399,-0.6252573
0.4121704,-0.6401786
0.4122009,-0.658598
0.4122314,-0.6794074
0.412262,-0.7003422
0.4122925,-0.7164275
0.412323,-0.7300871
0.4123535,-0.7362768
0.412384,-0.7329107
0.4124146,-0.7219368
0.4124451,-0.7071748
0.4124756,-0.6958982
0.4125061,-0.6898983
0.4125366,-0.690824
0.4125671,-0.6862975
0.4125977,-0.6638973
0.4126282,-0.6238542
0.4126587,-0.5688552
0.4126892,-0.5131766
0.4127197,-0.4578275
0.4127502,-0.4072476
0.4127808,-0.3630723
0.4128113,-0.3290994
0.4128418,-0.3094369
0.4128723,-0.3025515
0.4129028,-0.3095689
0.4129333,-0.3284531
0.4129639,-0.3579212
0.4129944,-0.4004475
0.4130249,-0.4521365
0.4130554,-0.5101255
0.4130859,-0.5737566
0.4131165,-0.6420382
0.413147,-0.7083198
0.4131775,-0.7673424
0.413208,-0.8237485
0.4132385,-0.8794522
0.413269,-0.9286417
0.4132996,-0.96874
0.4133301,-1.002732
0.4133606,-1.033348
0.4133911,-1.057716
0.4134216,-1.07556
0.4134521,-1.08937
0.4134827,-1.091436
0.4135132,-1.078417
0.4135437,-1.054077
0.4135742,-1.02908
0.4136047,-1.011226
0.4136353,-1.000863
0.4136658,-0.9993277
0.4136963,-1.012136
0.4137268,-1.035253
0.4137573,-1.059373
0.4137878,-1.077183
0.4138184,-1.091495
0.4138489,-1.100484
0.4138794,-1.106822
0.4139099,-1.119852
0.4139404,-1.145189
0.4139709,-1.182431
0.4140015,-1.226376
0.414032,-1.276837
0.4140625,-1.330059
0.414093,-1.383408
0.4141235,-1.437878
0.4141541,-1.491571
0.4141846,-1.543926
0.4142151,-1.590064
0.4142456,-1.629893
0.4142761,-1.662621
0.4143066,-1.683188
0.4143372,-1.680088
0.4143677,-1.637256
0.4143982,-1.569997
0.4144287,-1.551862
0.4144592,-1.688508
0.4144897,-2.036898
0.4145203,-2.56317
0.4145508,-3.167256
0.4145813,-3.708305
0.4146118,-4.056007
0.4146423,-4.156783
0.4146729,-4.089825
0.4147034,-4.019124
0.4147339,-4.06905
0.4147644,-4.254067
0.4147949,-4.482339
0.4148254,-4.605586
0.414856,-4.492054
0.4148865,-4.087182
0.414917,-3.442651
0.4149475,-2.670949
0.414978,-1.873688
0.4150085,-1.107412
0.4150391,-0.4035215
0.4150696,0.2276808
0.4151001,0.7866911
0.4151306,1.259356
0.4151611,1.573899
0.4151917,1.611216
0.4152222,1.30216
0.4152527,0.6871445
0.4152832,-0.1241121
0.4153137,-1.012707
0.4153442,-1.891135
0.4153748,-2.69361
0.4154053,-3.360959
0.4154358,-3.84999
0.4154663,-4.144178
0.4154968,-4.262689
0.4155273,-4.25306
0.4155579,-4.154499
0.4155884,-3.953891
0.4156189,-3.60268
0.4156494,-3.09463
0.4156799,-2.51587
0.4157104,-1.97801
0.415741,-1.539704
0.4157715,-1.197057
0.415802,-0.9201219
0.4158325,-0.6699675
0.415863,-0.4093989
0.4158936,-0.1513382
0.4159241,3.49E-02
0.4159546,8.07E-02
0.4159851,-2.75E-02
0.4160156,-0.2522376
0.4160461,-0.5465352
0.4160767,-0.8631186
0.4161072,-1.166405
0.4161377,-1.443017
0.4161682,-1.710616
0.4161987,-1.974064
0.4162292,-2.210299
0.4162598,-2.388525
0.4162903,-2.490492
0.4163208,-2.493227
0.4163513,-2.357731
0.4163818,-2.06936
0.4164124,-1.668665
0.4164429,-1.255589
0.4164734,-0.9265852
0.4165039,-0.7354016
0.4165344,-0.6802378
0.4165649,-0.7238817
0.4165955,-0.8170589
0.416626,-0.929135
0.4166565,-1.066422
0.416687,-1.268495
0.4167175,-1.559351
0.416748,-1.905778
0.4167786,-2.252115
0.4168091,-2.557574
0.4168396,-2.799758
0.4168701,-2.944454
0.4169006,-2.962489
0.4169312,-2.846951
0.4169617,-2.60346
0.4169922,-2.24098
0.4170227,-1.78061
0.4170532,-1.285067
0.4170837,-0.8218746
0.4171143,-0.421192
0.4171448,-7.68E-02
0.4171753,0.2105765
0.4172058,0.4189212
0.4172363,0.5151374
0.4172668,0.4868434
0.4172974,0.3262988
0.4173279,4.41E-02
0.4173584,-0.3203048
0.4173889,-0.7190419
0.4174194,-1.136964
0.41745,-1.588635
0.4174805,-2.064504
0.417511,-2.519125
0.4175415,-2.902642
0.417572,-3.191638
0.4176025,-3.377466
0.4176331,-3.448514
0.4176636,-3.396025
0.4176941,-3.228108
0.4177246,-2.989567
0.4177551,-2.731676
0.4177856,-2.498495
0.4178162,-2.315609
0.4178467,-2.178398
0.4178772,-2.059855
0.4179077,-1.931473
0.4179382,-1.790716
0.4179688,-1.660215
0.4179993,-1.554377
0.4180298,-1.474879
0.4180603,-1.419909
0.4180908,-1.386305
0.4181213,-1.367419
0.4181519,-1.346763
0.4181824,-1.32396
0.4182129,-1.307408
0.4182434,-1.290881
0.4182739,-1.261132
0.4183044,-1.213774
0.418335,-1.166995
0.4183655,-1.14057
0.418396,-1.136
0.4184265,-1.14685
0.418457,-1.173384
0.4184875,-1.218367
0.4185181,-1.283185
0.4185486,-1.366899
0.4185791,-1.471961
0.4186096,-1.57567
0.4186401,-1.639791
0.4186707,-1.637924
0.4187012,-1.586679
0.4187317,-1.536023
0.4187622,-1.529441
0.4187927,-1.577665
0.4188232,-1.661004
0.4188538,-1.74619
0.4188843,-1.793027
0.4189148,-1.774089
0.4189453,-1.684044
0.4189758,-1.531717
0.4190063,-1.334823
0.4190369,-1.115866
0.4190674,-0.9024925
0.4190979,-0.7241534
0.4191284,-0.5894231
0.4191589,-0.4806383
0.4191895,-0.3791147
0.41922,-0.2863287
0.4192505,-0.2203542
0.419281,-0.2026809
0.4193115,-0.2610121
0.419342,-0.4114112
0.4193726,-0.6455302
0.4194031,-0.9232436
0.4194336,-1.19849
0.4194641,-1.438515
0.4194946,-1.627145
0.4195251,-1.757176
0.4195557,-1.829239
0.4195862,-1.854335
0.4196167,-1.84443
0.4196472,-1.807766
0.4196777,-1.760847
0.4197083,-1.726651
0.4197388,-1.722951
0.4197693,-1.747407
0.4197998,-1.798556
0.4198303,-1.880797
0.4198608,-1.990034
0.4198914,-2.105763
0.4199219,-2.20395
0.4199524,-2.273272
0.4199829,-2.31399
0.4200134,-2.330269
0.4200439,-2.332152
0.4200745,-2.329674
0.420105,-2.328095
0.4201355,-2.31934
0.420166,-2.295448
0.4201965,-2.250539
0.4202271,-2.190422
0.4202576,-2.121196
0.4202881,-2.044791
0.4203186,-1.960328
0.4203491,-1.878249
0.4203796,-1.807644
0.4204102,-1.759345
0.4204407,-1.74695
0.4204712,-1.787042
0.4205017,-1.88412
0.4205322,-2.021582
0.4205627,-2.180201
0.4205933,-2.343914
0.4206238,-2.505657
0.4206543,-2.655043
0.4206848,-2.7817
0.4207153,-2.881428
0.4207458,-2.950028
0.4207764,-2.9892
0.4208069,-3.002835
0.4208374,-2.992467
0.4208679,-2.95697
0.4208984,-2.89171
0.420929,-2.799179
0.4209595,-2.689917
0.42099,-2.583759
0.4210205,-2.498474
0.421051,-2.438356
0.4210815,-2.40291
0.4211121,-2.386516
0.4211426,-2.371531
0.4211731,-2.340129
0.4212036,-2.284388
0.4212341,-2.209912
0.4212646,-2.127097
0.4212952,-2.046143
0.4213257,-1.973011
0.4213562,-1.910688
0.4213867,-1.86096
0.4214172,-1.816882
0.4214478,-1.778468
0.4214783,-1.743599
0.4215088,-1.711716
0.4215393,-1.68008
0.4215698,-1.642724
0.4216003,-1.594307
0.4216309,-1.534204
0.4216614,-1.465618
0.4216919,-1.398232
0.4217224,-1.345075
0.4217529,-1.319656
0.4217834,-1.326177
0.421814,-1.365879
0.4218445,-1.43579
0.421875,-1.529634
0.4219055,-1.633583
0.421936,-1.732794
0.4219666,-1.819665
0.4219971,-1.889865
0.4220276,-1.933107
0.4220581,-1.949357
0.4220886,-1.944957
0.4221191,-1.928034
0.4221497,-1.905718
0.4221802,-1.880998
0.4222107,-1.845701
0.4222412,-1.790183
0.4222717,-1.710102
0.4223022,-1.611368
0.4223328,-1.497435
0.4223633,-1.374644
0.4223938,-1.248635
0.4224243,-1.1234
0.4224548,-1.009221
0.4224854,-0.9193903
0.4225159,-0.8595655
0.4225464,-0.8279273
0.4225769,-0.8236226
0.4226074,-0.8375456
0.4226379,-0.860889
0.4226685,-0.8871732
0.422699,-0.9092644
0.4227295,-0.9301341
0.42276,-0.9597644
0.4227905,-0.9997342
0.422821,-1.042142
0.4228516,-1.078529
0.4228821,-1.105553
0.4229126,-1.114709
0.4229431,-1.105419
0.4229736,-1.081807
0.4230042,-1.053356
0.4230347,-1.030791
0.4230652,-1.02316
0.4230957,-1.037151
0.4231262,-1.074967
0.4231567,-1.128105
0.4231873,-1.192816
0.4232178,-1.262431
0.4232483,-1.325952
0.4232788,-1.370607
0.4233093,-1.385643
0.4233398,-1.367492
0.4233704,-1.321354
0.4234009,-1.260075
0.4234314,-1.198498
0.4234619,-1.145518
0.4234924,-1.10975
0.4235229,-1.096214
0.4235535,-1.102958
0.423584,-1.119675
0.4236145,-1.143118
0.423645,-1.172339
0.4236755,-1.205628
0.4237061,-1.236017
0.4237366,-1.262887
0.4237671,-1.286035
0.4237976,-1.301395
0.4238281,-1.305632
0.4238586,-1.30169
0.4238892,-1.295678
0.4239197,-1.288396
0.4239502,-1.285767
0.4239807,-1.288207
0.4240112,-1.293657
0.4240417,-1.296341
0.4240723,-1.298571
0.4241028,-1.297525
0.4241333,-1.288665
0.4241638,-1.258308
0.4241943,-1.197999
0.4242249,-1.107527
0.4242554,-0.9944192
0.4242859,-0.8661822
0.4243164,-0.7241997
0.4243469,-0.5778928
0.4243774,-0.4338655
0.424408,-0.3003061
0.4244385,-0.1855187
0.424469,-9.13E-02
0.4244995,-0.0221422
0.42453,1.48E-02
0.4245605,2.02E-02
0.4245911,1.29E-03
0.4246216,-0.023774
0.4246521,-4.40E-02
0.4246826,-5.58E-02
0.4247131,-7.00E-02
0.4247437,-9.64E-02
0.4247742,-0.1364044
0.4248047,-0.184801
0.4248352,-0.2361352
0.4248657,-0.2840818
0.4248962,-0.3160915
0.4249268,-0.3239824
0.4249573,-0.3124115
0.4249878,-0.284528
0.4250183,-0.2411233
0.4250488,-0.1824829
0.4250793,-0.1110128
0.4251099,-0.0297533
0.4251404,5.13E-02
0.4251709,0.1164008
0.4252014,0.1637445
0.4252319,0.2033322
0.4252625,0.2402808
0.425293,0.2753144
0.4253235,0.302075
0.425354,0.3207067
0.4253845,0.3298272
0.425415,0.3349245
0.4254456,0.3371994
0.4254761,0.345006
0.4255066,0.3595045
0.4255371,0.3780372
0.4255676,0.39391
0.4255981,0.3952891
0.4256287,0.3772539
0.4256592,0.3418247
0.4256897,0.29596
0.4257202,0.2408627
0.4257507,0.1688672
0.4257813,8.22E-02
0.4258118,-6.75E-03
0.4258423,-8.05E-02
0.4258728,-0.129013
0.4259033,-0.1511196
0.4259338,-0.1566263
0.4259644,-0.1529624
0.4259949,-0.1459509
0.4260254,-0.1358753
0.4260559,-0.1306172
0.4260864,-0.1380986
0.4261169,-0.1560728
0.4261475,-0.1804531
0.426178,-0.2152049
0.4262085,-0.2688301
0.426239,-0.3371125
0.4262695,-0.4075772
0.4263,-0.4656916
0.4263306,-0.5014023
0.4263611,-0.5105115
0.4263916,-0.4933648
0.4264221,-0.4557542
0.4264526,-0.4107043
0.4264832,-0.3727614
0.4265137,-0.3511688
0.4265442,-0.3438841
0.4265747,-0.3418819
0.4266052,-0.3341618
0.4266357,-0.3180077
0.4266663,-0.3004459
0.4266968,-0.2850355
0.4267273,-0.2691006
0.4267578,-0.2443265
0.4267883,-0.2077156
0.4268188,-0.1594064
0.4268494,-0.1008951
0.4268799,-4.26E-02
0.4269104,1.22E-02
0.4269409,5.72E-02
0.4269714,8.85E-02
0.427002,0.111714
0.4270325,0.1360254
0.427063,0.1645287
0.4270935,0.1924979
0.427124,0.2174164
0.4271545,0.2444499
0.4271851,0.2678552
0.4272156,0.2830185
0.4272461,0.28308
0.4272766,0.264189
0.4273071,0.2357953
0.4273376,0.211108
0.4273682,0.2002949
0.4273987,0.1982226
0.4274292,0.1970554
0.4274597,0.190367
0.4274902,0.1831311
0.4275208,0.1859999
0.4275513,0.2065605
0.4275818,0.2410428
0.4276123,0.2827719
0.4276428,0.3302178
0.4276733,0.3859743
0.4277039,0.4492867
0.4277344,0.5135276
0.4277649,0.5701494
0.4277954,0.617982
0.4278259,0.6595206
0.4278564,0.6889833
0.427887,0.699841
0.4279175,0.7005813
0.427948,0.7015917
0.4279785,0.7061371
0.428009,0.7196553
0.4280396,0.744396
0.4280701,0.7735086
0.4281006,0.8024495
0.4281311,0.8281366
0.4281616,0.8458483
0.4281921,0.8547972
0.4282227,0.8563797
0.4282532,0.8501425
0.4282837,0.832841
0.4283142,0.8076023
0.4283447,0.7832519
0.4283752,0.7660285
0.4284058,0.7592089
0.4284363,0.7690978
0.4284668,0.8001064
0.4284973,0.8511713
0.4285278,0.9171728
0.4285583,0.9854522
0.4285889,1.034839
0.4286194,1.057143
0.4286499,1.055871
0.4286804,1.03934
0.4287109,1.021766
0.4287415,1.000985
0.428772,0.9689791
0.4288025,0.9261759
0.428833,0.8882899
0.4288635,0.858299
0.428894,0.8225865
0.4289246,0.7767124
0.4289551,0.7275854
0.4289856,0.6756874
0.4290161,0.6213922
0.4290466,0.5710388
0.4290771,0.5301863
0.4291077,0.4994047
0.4291382,0.4805137
0.4291687,0.4697279
0.4291992,0.4564667
0.4292297,0.443407
0.4292603,0.4350803
0.4292908,0.4366771
0.4293213,0.4500785
0.4293518,0.4754971
0.4293823,0.509025
0.4294128,0.5498167
0.4294434,0.6061077
0.4294739,0.671051
0.4295044,0.7302802
0.4295349,0.7734647
0.4295654,0.803638
0.4295959,0.8308442
0.4296265,0.8528633
0.429657,0.8668556
0.4296875,0.868921
0.429718,0.8689637
0.4297485,0.8796386
0.4297791,0.9023517
0.4298096,0.9303417
0.4298401,0.954363
0.4298706,0.9688718
0.4299011,0.9755261
0.4299316,0.9795499
0.4299622,0.9877253
0.4299927,0.9971418
0.4300232,1.006255
0.4300537,1.022146
0.4300842,1.046262
0.4301147,1.074658
0.4301453,1.103784
0.4301758,1.136292
0.4302063,1.179512
0.4302368,1.234775
0.4302673,1.29277
0.4302979,1.343359
0.4303284,1.385919
0.4303589,1.427079
0.4303894,1.467057
0.4304199,1.503993
0.4304504,1.53602
0.430481,1.562233
0.4305115,1.580849
0.430542,1.58734
0.4305725,1.585188
0.430603,1.586743
0.4306335,1.600282
0.4306641,1.619043
0.4306946,1.636925
0.4307251,1.656737
0.4307556,1.674507
0.4307861,1.686333
0.4308167,1.691302
0.4308472,1.693794
0.4308777,1.694748
0.4309082,1.69513
0.4309387,1.703591
0.4309692,1.718646
0.4309998,1.738294
0.4310303,1.760248
0.4310608,1.782947
0.4310913,1.812751
0.4311218,1.848557
0.4311523,1.884887
0.4311829,1.912676
0.4312134,1.931763
0.4312439,1.946336
0.4312744,1.957065
0.4313049,1.95848
0.4313354,1.945206
0.431366,1.921951
0.4313965,1.892312
0.431427,1.870389
0.4314575,1.860115
0.431488,1.853494
0.4315186,1.850439
0.4315491,1.849018
0.4315796,1.842238
0.4316101,1.831366
0.4316406,1.818273
0.4316711,1.802843
0.4317017,1.777454
0.4317322,1.746876
0.4317627,1.713185
0.4317932,1.673413
0.4318237,1.630002
0.4318542,1.589357
0.4318848,1.554063
0.4319153,1.523206
0.4319458,1.498255
0.4319763,1.480064
0.4320068,1.465471
0.4320374,1.450729
0.4320679,1.43892
0.4320984,1.426313
0.4321289,1.407861
0.4321594,1.384157
0.4321899,1.360802
0.4322205,1.344218
0.432251,1.339926
0.4322815,1.352425
0.432312,1.368992
0.4323425,1.382488
0.432373,1.390877
0.4324036,1.392235
0.4324341,1.386871
0.4324646,1.386338
0.4324951,1.400679
0.4325256,1.42398
0.4325562,1.446389
0.4325867,1.465285
0.4326172,1.481944
0.4326477,1.495822
0.4326782,1.51184
0.4327087,1.532173
0.4327393,1.55199
0.4327698,1.561479
0.4328003,1.563965
0.4328308,1.56424
0.4328613,1.572597
0.4328918,1.585657
0.4329224,1.599668
0.4329529,1.613544
0.4329834,1.630552
0.4330139,1.649874
0.4330444,1.664408
0.433075,1.679737
0.4331055,1.69972
0.433136,1.71711
0.4331665,1.730923
0.433197,1.744403
0.4332275,1.753767
0.4332581,1.753914
0.4332886,1.751339
0.4333191,1.749222
0.4333496,1.750095
0.4333801,1.754958
0.4334106,1.769597
0.4334412,1.790646
0.4334717,1.816897
0.4335022,1.844338
0.4335327,1.868434
0.4335632,1.881107
0.4335938,1.883944
0.4336243,1.880693
0.4336548,1.867618
0.4336853,1.849779
0.4337158,1.842617
0.4337463,1.847156
0.4337769,1.860756
0.4338074,1.878036
0.4338379,1.893173
0.4338684,1.90164
0.4338989,1.907438
0.4339294,1.917472
0.43396,1.928037
0.4339905,1.936003
0.434021,1.930163
0.4340515,1.908264
0.434082,1.878421
0.4341125,1.858279
0.4341431,1.858784
0.4341736,1.874097
0.4342041,1.892689
0.4342346,1.903901
0.4342651,1.906623
0.4342957,1.911238
0.4343262,1.916201
0.4343567,1.919587
0.4343872,1.918426
0.4344177,1.920343
0.4344482,1.925071
0.4344788,1.930497
0.4345093,1.93491
0.4345398,1.924778
0.4345703,1.898065
0.4346008,1.860888
0.4346313,1.827419
0.4346619,1.799038
0.4346924,1.773091
0.4347229,1.746567
0.4347534,1.7162
0.4347839,1.683361
0.4348145,1.649168
0.434845,1.612222
0.4348755,1.58309
0.434906,1.565566
0.4349365,1.556978
0.434967,1.55149
0.4349976,1.550727
0.4350281,1.550066
0.4350586,1.54513
0.4350891,1.536737
