T,A
0.4125061,2.106256
0.4125366,1.995979
0.4125671,1.887819
0.4125977,1.790805
0.4126282,1.73219
0.4126587,1.685504
0.4126892,1.671591
0.4127197,1.678644
0.4127502,1.687442
0.4127808,1.721663
0.4128113,1.760303
0.4128418,1.816107
0.4128723,1.871695
0.4129028,1.932622
0.4129333,1.994234
0.4129639,2.05305
0.4129944,2.103463
0.4130249,2.137438
0.4130554,2.147694
0.4130859,2.130694
0.4131165,2.114647
0.413147,2.078678
0.4131775,2.030956
0.413208,1.973405
0.4132385,1.879623
0.413269,1.791578
0.4132996,1.690149
0.4133301,1.616207
0.4133606,1.537023
0.4133911,1.490699
0.4134216,1.486241
0.4134521,1.518105
0.4134827,1.548048
0.4135132,1.578822
0.4135437,1.604991
0.4135742,1.64378
0.4136047,1.675197
0.4136353,1.684796
0.4136658,1.694303
0.4136963,1.699262
0.4137268,1.72776
0.4137573,1.753492
0.4137878,1.745579
0.4138184,1.72224
0.4138489,1.678082
0.4138794,1.613162
0.4139099,1.555672
0.4139404,1.478372
0.4139709,1.42123
0.4140015,1.38871
0.414032,1.369945
0.4140625,1.375638
0.414093,1.401392
0.4141235,1.436106
0.4141541,1.499714
0.4141846,1.574988
0.4142151,1.640046
0.4142456,1.706818
0.4142761,1.747038
0.4143066,1.783484
0.4143372,1.787111
0.4143677,1.761791
0.4143982,1.727378
0.4144287,1.69128
0.4144592,1.667052
0.4144897,1.633788
0.4145203,1.581564
0.4145508,1.522211
0.4145813,1.485715
0.4146118,1.44571
0.4146423,1.390303
0.4146729,1.327776
0.4147034,1.300812
0.4147339,1.28844
0.4147644,1.283361
0.4147949,1.294647
0.4148254,1.31951
0.414856,1.357913
0.4148865,1.40805
0.414917,1.448893
0.4149475,1.479734
0.414978,1.510427
0.4150085,1.526507
0.4150391,1.518064
0.4150696,1.472406
0.4151001,1.433151
0.4151306,1.383193
0.4151611,1.337879
0.4151917,1.286334
0.4152222,1.254025
0.4152527,1.236263
0.4152832,1.220376
0.4153137,1.205441
0.4153442,1.213248
0.4153748,1.231894
0.4154053,1.278623
0.4154358,1.315213
0.4154663,1.330827
0.4154968,1.304708
0.4155273,1.270414
0.4155579,1.233522
0.4155884,1.172187
0.4156189,1.113758
0.4156494,1.051818
0.4156799,1.011891
0.4157104,0.9792678
0.415741,0.944043
0.4157715,0.921604
0.415802,0.8983059
0.4158325,0.887762
0.415863,0.8790742
0.4158936,0.8740684
0.4159241,0.8862849
0.4159546,0.9002358
0.4159851,0.9223861
0.4160156,0.9417277
0.4160461,0.9419715
0.4160767,0.9630244
0.4161072,0.9823089
0.4161377,0.9905524
0.4161682,1.003348
0.4161987,1.017876
0.4162292,1.040602
0.4162598,1.054108
0.4162903,1.06495
0.4163208,1.06752
0.4163513,1.064647
0.4163818,1.049998
0.4164124,1.024521
0.4164429,0.981773
0.4164734,0.9291871
0.4165039,0.8958418
0.4165344,0.8516568
0.4165649,0.8093565
0.4165955,0.7808378
0.416626,0.7523313
0.4166565,0.7411709
0.416687,0.7083092
0.4167175,0.6890823
0.416748,0.6753972
0.4167786,0.6835356
0.4168091,0.6916499
0.4168396,0.7087733
0.4168701,0.7285953
0.4169006,0.7456763
0.4169312,0.7626483
0.4169617,0.7768868
0.4169922,0.7656329
0.4170227,0.7226681
0.4170532,0.677923
0.4170837,0.6561217
0.4171143,0.6470104
0.4171448,0.63432
0.4171753,0.6207456
0.4172058,0.6443756
0.4172363,0.6562217
0.4172668,0.6670573
0.4172974,0.6760918
0.4173279,0.671489
0.4173584,0.6795914
0.4173889,0.6839468
0.4174194,0.6711373
0.41745,0.6619606
0.4174805,0.6518905
0.417511,0.6491081
0.4175415,0.6654348
0.417572,0.6626116
0.4176025,0.6516148
0.4176331,0.6179399
0.4176636,0.5962543
0.4176941,0.5799955
0.4177246,0.5646934
0.4177551,0.5539467
0.4177856,0.557814
0.4178162,0.5924919
0.4178467,0.635254
0.4178772,0.6688058
0.4179077,0.6913407
0.4179382,0.7229074
0.4179688,0.73449
0.4179993,0.7514102
0.4180298,0.7519865
0.4180603,0.7316235
0.4180908,0.7122887
0.4181213,0.6966041
0.4181519,0.6618547
0.4181824,0.6363507
0.4182129,0.6099358
0.4182434,0.5835891
0.4182739,0.5855086
0.4183044,0.5774112
0.418335,0.5875219
0.4183655,0.6138999
0.418396,0.6674883
0.4184265,0.7172086
0.418457,0.7414643
0.4184875,0.7311069
0.4185181,0.7107648
0.4185486,0.6605671
0.4185791,0.5859646
0.4186096,0.4825059
0.4186401,0.3739498
0.4186707,0.2792312
0.4187012,0.195628
0.4187317,0.1214019
0.4187622,5.64E-02
0.4187927,7.94E-03
0.4188232,-1.87E-02
0.4188538,-1.98E-02
0.4188843,9.13E-03
0.4189148,5.70E-02
0.4189453,0.1464575
0.4189758,0.268345
0.4190063,0.4008323
0.4190369,0.5266179
0.4190674,0.6402869
0.4190979,0.7436414
0.4191284,0.7968523
0.4191589,0.7990765
0.4191895,0.74044
0.41922,0.6610829
0.4192505,0.5274914
0.419281,0.3570833
0.4193115,0.1979309
0.419342,3.01E-02
0.4193726,-0.1081561
0.4194031,-0.2070494
0.4194336,-0.2783961
0.4194641,-0.3106114
0.4194946,-0.3009308
0.4195251,-0.2794952
0.4195557,-0.2181376
0.4195862,-0.1433927
0.4196167,-4.97E-02
0.4196472,5.18E-02
0.4196777,0.1358741
0.4197083,0.2115076
0.4197388,0.2561163
0.4197693,0.2805858
0.4197998,0.2850917
0.4198303,0.2495456
0.4198608,0.2059755
0.4198914,0.1616052
0.4199219,0.1083193
0.4199524,6.51E-02
0.4199829,0.0120938
0.4200134,-3.08E-02
0.4200439,-5.37E-02
0.4200745,-7.20E-02
0.420105,-0.066561
0.4201355,-6.03E-02
0.420166,-4.68E-02
0.4201965,-2.87E-02
0.4202271,-2.54E-03
0.4202576,8.15E-03
0.4202881,1.42E-02
0.4203186,-2.41E-03
0.4203491,-0.0135081
0.4203796,-4.37E-02
0.4204102,-8.28E-02
0.4204407,-0.1427696
0.4204712,-0.1961593
0.4205017,-0.2467206
0.4205322,-0.2798735
0.4205627,-0.2966407
0.4205933,-0.2996904
0.4206238,-0.2900966
0.4206543,-0.2832129
0.4206848,-0.2590736
0.4207153,-0.2541016
0.4207458,-0.2227137
0.4207764,-0.1788354
0.4208069,-0.1476465
0.4208374,-0.1130001
0.4208679,-7.21E-02
0.4208984,-9.51E-03
0.420929,4.66E-02
0.4209595,7.98E-02
0.42099,7.84E-02
0.4210205,7.35E-02
0.421051,6.48E-02
0.4210815,4.99E-02
0.4211121,1.96E-02
0.4211426,-1.79E-02
0.4211731,-2.98E-02
0.4212036,-3.45E-02
0.4212341,-3.56E-02
0.4212646,-2.66E-02
0.4212952,-1.86E-02
0.4213257,-6.99E-03
0.4213562,1.37E-02
0.4213867,0.0224977
0.4214172,2.25E-03
0.4214478,-2.51E-03
0.4214783,4.53E-03
0.4215088,2.70E-02
0.4215393,5.94E-02
0.4215698,0.1025924
0.4216003,0.1537836
0.4216309,0.2230875
0.4216614,0.2830508
0.4216919,0.3083686
0.4217224,0.3191526
0.4217529,0.3262447
0.4217834,0.3323402
0.421814,0.3575833
0.4218445,0.363593
0.421875,0.3705618
0.4219055,0.3657311
0.421936,0.3418079
0.4219666,0.2816924
0.4219971,0.1735791
0.4220276,4.49E-02
0.4220581,-8.62E-02
0.4220886,-0.2296146
0.4221191,-0.3517472
0.4221497,-0.4581726
0.4221802,-0.5270817
0.4222107,-0.5867112
0.4222412,-0.6597908
0.4222717,-0.7027051
0.4223022,-0.7328686
0.4223328,-0.7565404
0.4223633,-0.7674512
0.4223938,-0.8082985
0.4224243,-0.8127183
0.4224548,-0.8152925
0.4224854,-0.7915508
0.4225159,-0.7642684
0.4225464,-0.7560989
0.4225769,-0.7225578
0.4226074,-0.6881881
0.4226379,-0.6366344
0.4226685,-0.5897323
0.422699,-0.5475307
0.4227295,-0.4990308
0.42276,-0.4498038
0.4227905,-0.4043683
0.422821,-0.3698556
0.4228516,-0.3309168
0.4228821,-0.291165
0.4229126,-0.2497481
0.4229431,-0.2066094
0.4229736,-0.1808579
0.4230042,-0.1723861
0.4230347,-0.1821248
0.4230652,-0.2245518
0.4230957,-0.2930491
0.4231262,-0.3841291
0.4231567,-0.4677632
0.4231873,-0.5537975
0.4232178,-0.6405164
0.4232483,-0.7079592
0.4232788,-0.7416505
0.4233093,-0.7425348
0.4233398,-0.7171689
0.4233704,-0.697239
0.4234009,-0.6855996
0.4234314,-0.6594012
0.4234619,-0.658783
0.4234924,-0.6635352
0.4235229,-0.690001
0.4235535,-0.7192015
0.423584,-0.7165225
0.4236145,-0.7092704
0.423645,-0.7084439
0.4236755,-0.707617
0.4237061,-0.7131374
0.4237366,-0.7014288
0.4237671,-0.6924344
0.4237976,-0.6961568
0.4238281,-0.7035289
0.4238586,-0.7172264
0.4238892,-0.7217908
0.4239197,-0.7362891
0.4239502,-0.7544084
0.4239807,-0.7879187
0.4240112,-0.8041251
0.4240417,-0.8039281
0.4240723,-0.7737606
0.4241028,-0.7491027
0.4241333,-0.7290244
0.4241638,-0.6981327
0.4241943,-0.6745839
0.4242249,-0.6647063
0.4242554,-0.6738958
0.4242859,-0.687636
0.4243164,-0.6959051
0.4243469,-0.7086054
0.4243774,-0.7422655
0.424408,-0.7830354
0.4244385,-0.8263797
0.424469,-0.8823619
0.4244995,-0.9400232
0.42453,-0.987518
0.4245605,-1.02939
0.4245911,-1.054789
0.4246216,-1.049355
0.4246521,-1.046618
0.4246826,-1.029357
0.4247131,-0.9940121
0.4247437,-0.9532642
0.4247742,-0.890893
0.4248047,-0.8349713
0.4248352,-0.7901208
0.4248657,-0.745387
0.4248962,-0.7162114
0.4249268,-0.7006608
0.4249573,-0.7251882
0.4249878,-0.7577655
0.4250183,-0.7848213
0.4250488,-0.8299298
0.4250793,-0.8930427
0.4251099,-0.9478668
0.4251404,-1.02073
0.4251709,-1.077039
0.4252014,-1.14949
0.4252319,-1.223575
0.4252625,-1.283786
0.425293,-1.340293
0.4253235,-1.393899
0.425354,-1.439178
0.4253845,-1.479754
0.425415,-1.509413
0.4254456,-1.537096
0.4254761,-1.572879
0.4255066,-1.613138
0.4255371,-1.659632
0.4255676,-1.715885
0.4255981,-1.765694
0.4256287,-1.805417
0.4256592,-1.85229
0.4256897,-1.873581
0.4257202,-1.826754
0.4257507,-1.751908
0.4257813,-1.677255
0.4258118,-1.692577
0.4258423,-1.837736
0.4258728,-2.140461
0.4259033,-2.535817
0.4259338,-2.965451
0.4259644,-3.301401
0.4259949,-3.500336
0.4260254,-3.593383
0.4260559,-3.68794
0.4260864,-3.897588
0.4261169,-4.232763
0.4261475,-4.630692
0.426178,-5.003802
0.4262085,-5.226182
0.426239,-5.217423
0.4262695,-4.935475
0.4263,-4.373805
0.4263306,-3.60762
0.4263611,-2.728106
0.4263916,-1.783786
0.4264221,-0.8546679
0.4264526,3.29E-02
0.4264832,0.8228631
0.4265137,1.464585
0.4265442,1.886698
0.4265747,2.030887
0.4266052,1.827943
0.4266357,1.306015
0.4266663,0.5141091
0.4266968,-0.4598945
0.4267273,-1.522124
0.4267578,-2.602394
0.4267883,-3.5654
0.4268188,-4.329784
0.4268494,-4.85335
0.4268799,-5.143204
0.4269104,-5.251605
0.4269409,-5.182758
0.4269714,-4.969728
0.427002,-4.612045
0.4270325,-4.126392
0.427063,-3.5667
0.4270935,-3.008485
0.427124,-2.47445
0.4271545,-1.979915
0.4271851,-1.540277
0.4272156,-1.158934
0.4272461,-0.8494638
0.4272766,-0.6179018
0.4273071,-0.4450595
0.4273376,-0.3325513
0.4273682,-0.2929733
0.4273987,-0.3316245
0.4274292,-0.3964169
0.4274597,-0.507361
0.4274902,-0.7015041
0.4275208,-0.9913194
0.4275513,-1.396631
0.4275818,-1.899737
0.4276123,-2.467719
0.4276428,-3.065065
0.4276733,-3.616315
0.4277039,-4.030892
0.4277344,-4.25734
0.4277649,-4.253556
0.4277954,-4.029186
0.4278259,-3.658366
0.4278564,-3.177741
0.427887,-2.66573
0.4279175,-2.154158
0.427948,-1.716633
0.4279785,-1.375481
0.428009,-1.139725
0.4280396,-1.024283
0.4280701,-1.054469
0.4281006,-1.236975
0.4281311,-1.575974
0.4281616,-2.047549
0.4281921,-2.587747
0.4282227,-3.125582
0.4282532,-3.567614
0.4282837,-3.825107
0.4283142,-3.832328
0.4283447,-3.594399
0.4283752,-3.160131
0.4284058,-2.581804
0.4284363,-1.965945
0.4284668,-1.381688
0.4284973,-0.8915712
0.4285278,-0.5289158
0.4285583,-0.3251219
0.4285889,-0.246259
0.4286194,-0.295596
0.4286499,-0.4701058
0.4286804,-0.772018
0.4287109,-1.182987
0.4287415,-1.658226
0.428772,-2.165764
0.4288025,-2.64106
0.428833,-3.078826
0.4288635,-3.43369
0.428894,-3.673278
0.4289246,-3.803268
0.4289551,-3.83396
0.4289856,-3.810968
0.4290161,-3.717284
0.4290466,-3.579342
0.4290771,-3.411847
0.4291077,-3.254674
0.4291382,-3.099739
0.4291687,-2.932572
0.4291992,-2.744904
0.4292297,-2.572313
0.4292603,-2.401882
0.4292908,-2.22744
0.4293213,-2.050709
0.4293518,-1.891713
0.4293823,-1.743083
0.4294128,-1.638422
0.4294434,-1.592139
0.4294739,-1.577712
0.4295044,-1.610559
0.4295349,-1.696841
0.4295654,-1.804676
0.4295959,-1.922167
0.4296265,-1.993012
0.429657,-2.015628
0.4296875,-1.988249
0.429718,-1.949095
0.4297485,-1.887394
0.4297791,-1.787704
0.4298096,-1.682841
0.4298401,-1.585515
0.4298706,-1.50663
0.4299011,-1.458773
0.4299316,-1.410123
0.4299622,-1.403345
0.4299927,-1.455601
0.4300232,-1.546714
0.4300537,-1.64759
0.4300842,-1.76821
0.4301147,-1.891128
0.4301453,-2.030069
0.4301758,-2.155938
0.4302063,-2.25882
0.4302368,-2.30417
0.4302673,-2.282252
0.4302979,-2.208688
0.4303284,-2.058102
0.4303589,-1.867078
0.4303894,-1.619426
0.4304199,-1.365104
0.4304504,-1.126957
0.430481,-0.9311275
0.4305115,-0.7811649
0.430542,-0.6997139
0.4305725,-0.6820149
0.430603,-0.7396779
0.4306335,-0.8653001
0.4306641,-1.028671
0.4306946,-1.224318
0.4307251,-1.43482
0.4307556,-1.672956
0.4307861,-1.879568
0.4308167,-2.055655
0.4308472,-2.180424
0.4308777,-2.290387
0.4309082,-2.33285
0.4309387,-2.316171
0.4309692,-2.247771
0.4309998,-2.128763
0.4310303,-2.011896
0.4310608,-1.888924
0.4310913,-1.772681
0.4311218,-1.670291
0.4311523,-1.584526
0.4311829,-1.538961
0.4312134,-1.519758
0.4312439,-1.504323
0.4312744,-1.522432
0.4313049,-1.577719
0.4313354,-1.656474
0.431366,-1.754972
0.4313965,-1.855032
0.431427,-1.972093
0.4314575,-2.081511
0.431488,-2.206988
0.4315186,-2.32309
0.4315491,-2.399812
0.4315796,-2.445437
0.4316101,-2.480983
0.4316406,-2.493721
0.4316711,-2.464668
0.4317017,-2.39479
0.4317322,-2.279802
0.4317627,-2.155957
0.4317932,-2.01156
0.4318237,-1.862169
0.4318542,-1.724888
0.4318848,-1.62703
0.4319153,-1.579352
0.4319458,-1.573544
0.4319763,-1.597654
0.4320068,-1.659901
0.4320374,-1.724662
0.4320679,-1.80194
0.4320984,-1.872597
0.4321289,-1.928594
0.4321594,-1.98352
0.4321899,-2.020165
0.4322205,-2.037663
0.432251,-2.026908
0.4322815,-1.976258
0.432312,-1.90944
0.4323425,-1.839069
0.432373,-1.784383
0.4324036,-1.748879
0.4324341,-1.720726
0.4324646,-1.737076
0.4324951,-1.775166
0.4325256,-1.831336
0.4325562,-1.894614
0.4325867,-1.94136
0.4326172,-2.009763
0.4326477,-2.074377
0.4326782,-2.117021
0.4327087,-2.134154
0.4327393,-2.138417
0.4327698,-2.131003
0.4328003,-2.104436
0.4328308,-2.031729
0.4328613,-1.948223
0.4328918,-1.864077
0.4329224,-1.782895
0.4329529,-1.722736
0.4329834,-1.660962
0.4330139,-1.607463
0.4330444,-1.564111
0.433075,-1.531795
0.4331055,-1.513109
0.433136,-1.479086
0.4331665,-1.438801
0.433197,-1.391355
0.4332275,-1.350378
0.4332581,-1.331234
0.4332886,-1.311343
0.4333191,-1.283199
0.4333496,-1.272399
0.4333801,-1.265346
0.4334106,-1.261909
0.4334412,-1.255729
0.4334717,-1.259572
0.4335022,-1.277865
0.4335327,-1.309776
0.4335632,-1.3488
0.4335938,-1.363241
0.4336243,-1.34767
0.4336548,-1.311262
0.4336853,-1.28581
0.4337158,-1.247786
0.4337463,-1.20986
0.4337769,-1.174716
0.4338074,-1.150526
0.4338379,-1.149101
0.4338684,-1.150422
0.4338989,-1.159914
0.4339294,-1.185735
0.43396,-1.228695
0.4339905,-1.276968
0.434021,-1.325109
0.4340515,-1.364938
0.434082,-1.392876
0.4341125,-1.407124
0.4341431,-1.381413
0.4341736,-1.323966
0.4342041,-1.234013
0.4342346,-1.137032
0.4342651,-1.018515
0.4342957,-0.9057424
0.4343262,-0.8223196
0.4343567,-0.7635911
0.4343872,-0.7640372
0.4344177,-0.8062274
0.4344482,-0.8801017
0.4344788,-0.9655561
0.4345093,-1.089781
0.4345398,-1.211047
0.4345703,-1.332779
0.4346008,-1.418843
0.4346313,-1.480198
0.4346619,-1.519534
0.4346924,-1.532454
0.4347229,-1.52446
0.4347534,-1.472903
0.4347839,-1.386077
0.4348145,-1.317666
0.434845,-1.259381
0.4348755,-1.211257
0.434906,-1.155077
0.4349365,-1.120833
0.434967,-1.108466
0.4349976,-1.113401
0.4350281,-1.108309
0.4350586,-1.115007
0.4350891,-1.109903
0.4351196,-1.098523
0.4351501,-1.089793
0.4351807,-1.067472
0.4352112,-1.040691
0.4352417,-1.012207
0.4352722,-0.979156
0.4353027,-0.9245225
0.4353333,-0.8744868
0.4353638,-0.8436242
0.4353943,-0.8310904
0.4354248,-0.8384845
0.4354553,-0.8449404
0.4354858,-0.8759123
0.4355164,-0.9304193
0.4355469,-0.9701906
0.4355774,-0.9917251
0.4356079,-0.9905549
0.4356384,-0.9811444
0.4356689,-0.9517971
0.4356995,-0.8935329
0.43573,-0.7827474
0.4357605,-0.6604742
0.435791,-0.548473
0.4358215,-0.4304814
0.4358521,-0.3209811
0.4358826,-0.2244055
0.4359131,-0.1571389
0.4359436,-0.120019
0.4359741,-9.21E-02
0.4360046,-9.60E-02
0.4360352,-0.1035135
0.4360657,-0.1191473
0.4360962,-0.1447488
0.4361267,-0.1702816
0.4361572,-0.1766419
0.4361877,-0.1658337
0.4362183,-0.1422364
0.4362488,-9.43E-02
0.4362793,-4.10E-02
0.4363098,5.85E-03
0.4363403,2.90E-02
0.4363708,3.66E-02
0.4364014,4.05E-02
0.4364319,2.45E-02
0.4364624,7.63E-03
0.4364929,-2.01E-02
0.4365234,-3.51E-02
0.436554,-3.37E-02
0.4365845,-2.23E-02
0.436615,1.63E-02
0.4366455,5.93E-02
0.436676,0.1158417
0.4367065,0.1830619
0.4367371,0.2819629
0.4367676,0.3496547
0.4367981,0.3863424
0.4368286,0.398456
0.4368591,0.4005261
0.4368896,0.3798843
0.4369202,0.3466007
0.4369507,0.2943616
0.4369812,0.2404294
0.4370117,0.1993353
0.4370422,0.1582888
0.4370728,0.1274219
0.4371033,9.76E-02
0.4371338,9.50E-02
0.4371643,0.1250749
0.4371948,0.1487382
0.4372253,0.1596426
0.4372559,0.1605077
0.4372864,0.1459281
0.4373169,0.1177759
0.4373474,9.25E-02
0.4373779,3.45E-02
0.4374084,-2.87E-02
0.437439,-8.81E-02
0.4374695,-0.1374144
0.4375,-0.1711599
0.4375305,-0.2202569
0.437561,-0.2573816
0.4375916,-0.2662693
0.4376221,-0.2724468
0.4376526,-0.2622496
0.4376831,-0.2466465
0.4377136,-0.2374318
0.4377441,-0.199188
0.4377747,-0.1446879
0.4378052,-8.22E-02
0.4378357,-1.08E-02
0.4378662,8.22E-02
0.4378967,0.1595595
0.4379272,0.2257388
0.4379578,0.2564629
0.4379883,0.2933908
0.4380188,0.3247873
0.4380493,0.3587846
0.4380798,0.3818258
0.4381104,0.3984568
0.4381409,0.4213896
0.4381714,0.4551243
0.4382019,0.4870586
0.4382324,0.5333714
0.4382629,0.5604551
0.4382935,0.5802016
0.438324,0.6099033
0.4383545,0.6141331
0.438385,0.6019921
0.4384155,0.5881112
0.438446,0.5742042
0.4384766,0.5829762
0.4385071,0.5917839
0.4385376,0.5751143
0.4385681,0.593033
0.4385986,0.618104
0.4386292,0.654947
0.4386597,0.7125637
0.4386902,0.7618457
0.4387207,0.8091627
0.4387512,0.8736238
0.4387817,0.9306471
0.4388123,0.9829378
0.4388428,0.9924832
0.4388733,1.002
0.4389038,0.9995855
0.4389343,0.9827698
0.4389648,0.9441448
0.4389954,0.8821208
0.4390259,0.8337475
0.4390564,0.7855611
0.4390869,0.7411624
0.4391174,0.7195844
0.4391479,0.7152732
0.4391785,0.7390472
0.439209,0.7937
0.4392395,0.8300161
0.43927,0.8716648
0.4393005,0.9086829
0.4393311,0.9328429
0.4393616,0.9669452
0.4393921,0.9664684
0.4394226,0.9478011
0.4394531,0.9328421
0.4394836,0.9351928
0.4395142,0.9366183
0.4395447,0.9625119
0.4395752,0.9955963
0.4396057,1.048609
0.4396362,1.112341
0.4396667,1.166805
0.4396973,1.186696
0.4397278,1.15288
0.4397583,1.0702
0.4397888,0.9477578
0.4398193,0.7948769
0.4398499,0.6323295
0.4398804,0.4756446
0.4399109,0.3530055
0.4399414,0.2887361
0.4399719,0.2610138
0.4400024,0.3158838
0.440033,0.4269422
0.4400635,0.6166218
0.440094,0.8666464
0.4401245,1.125951
0.440155,1.391824
0.4401855,1.655154
0.4402161,1.886039
0.4402466,2.051849
0.4402771,2.131884
0.4403076,2.110013
0.4403381,2.013792
0.4403687,1.852511
0.4403992,1.653506
0.4404297,1.417794
0.4404602,1.169093
0.4404907,0.9519336
0.4405212,0.7598244
0.4405518,0.6027088
0.4405823,0.4931896
0.4406128,0.4330325
0.4406433,0.433825
0.4406738,0.480024
0.4407043,0.5487424
0.4407349,0.63638
0.4407654,0.7474027
0.4407959,0.8445163
0.4408264,0.9358142
0.4408569,1.007945
0.4408875,1.075241
0.440918,1.105184
0.4409485,1.117832
0.440979,1.077768
0.4410095,0.9969143
0.44104,0.9099852
0.4410706,0.7969171
0.4411011,0.7077679
0.4411316,0.6333189
0.4411621,0.5945272
0.4411926,0.603017
0.4412231,0.6523145
0.4412537,0.7396255
0.4412842,0.8493455
0.4413147,0.9851376
0.4413452,1.124166
0.4413757,1.242861
0.4414063,1.334015
0.4414368,1.412225
0.4414673,1.453907
0.4414978,1.481862
0.4415283,1.482516
0.4415588,1.459542
0.4415894,1.433023
0.4416199,1.414687
0.4416504,1.392795
0.4416809,1.389083
0.4417114,1.399047
0.4417419,1.413436
0.4417725,1.440538
0.441803,1.46854
0.4418335,1.495485
0.441864,1.526869
0.4418945,1.553649
0.441925,1.593046
0.4419556,1.636911
0.4419861,1.666981
0.4420166,1.700628
0.4420471,1.724169
0.4420776,1.750449
0.4421082,1.756573
0.4421387,1.744546
0.4421692,1.729921
0.4421997,1.709775
0.4422302,1.683329
0.4422607,1.655177
0.4422913,1.632526
0.4423218,1.641669
0.4423523,1.698938
0.4423828,1.758734
0.4424133,1.825688
0.4424438,1.877871
0.4424744,1.915382
0.4425049,1.941067
0.4425354,1.95386
0.4425659,1.939452
0.4425964,1.92776
0.442627,1.916093
0.4426575,1.907197
0.442688,1.884768
0.4427185,1.846828
0.442749,1.828086
0.4427795,1.78766
0.4428101,1.772726
0.4428406,1.755994
0.4428711,1.754742
0.4429016,1.751656
0.4429321,1.761329
0.4429626,1.765416
0.4429932,1.760452
0.4430237,1.754641
0.4430542,1.766051
0.4430847,1.787373
0.4431152,1.8032
0.4431458,1.81904
0.4431763,1.827568
0.4432068,1.854194
0.4432373,1.878911
0.4432678,1.888176
0.4432983,1.878305
0.4433289,1.845748
0.4433594,1.816873
0.4433899,1.783613
0.4434204,1.76307
0.4434509,1.741659
0.4434814,1.728539
0.443512,1.716302
0.4435425,1.717702
0.443573,1.715492
0.4436035,1.698755
0.443634,1.685658
0.4436646,1.676252
0.4436951,1.681392
0.4437256,1.683826
0.4437561,1.676238
0.4437866,1.68136
0.4438171,1.699157
0.4438477,1.735945
0.4438782,1.773543
0.4439087,1.815613
0.4439392,1.867514
0.4439697,1.918415
0.4440002,1.952816
0.4440308,1.975279
0.4440613,1.984124
0.4440918,1.992024
0.4441223,1.987078
0.4441528,1.974081
0.4441833,1.963797
0.4442139,1.967084
0.4442444,1.967731
0.4442749,1.982834
0.4443054,1.999783
0.4443359,2.030229
0.4443665,2.06602
0.444397,2.088096
0.4444275,2.103821
0.444458,2.104908
0.4444885,2.1033
0.444519,2.093509
0.4445496,2.06378
0.4445801,2.034976
0.4446106,2.007158
0.4446411,1.989477
0.4446716,1.997166
0.4447021,1.993964
0.4447327,1.994425
0.4447632,2.028447
0.4447937,2.055108
0.4448242,2.094385
0.4448547,2.119025
0.4448853,2.121802
0.4449158,2.130912
0.4449463,2.136389
0.4449768,2.119139
0.4450073,2.09558
0.4450378,2.069391
0.4450684,2.050466
0.4450989,2.035246
0.4451294,2.012735
0.4451599,1.999372
0.4451904,1.995131
0.4452209,2.00542
0.4452515,2.01476
0.445282,2.020466
0.4453125,2.027066
0.445343,2.031749
0.4453735,2.034642
0.4454041,2.019393
0.4454346,1.98959
0.4454651,1.934469
0.4454956,1.881318
0.4455261,1.828303
0.4455566,1.780854
0.4455872,1.751715
0.4456177,1.73351
0.4456482,1.743486
0.4456787,1.74708
0.4457092,1.742481
0.4457397,1.739719
0.4457703,1.758747
0.4458008,1.794931
0.4458313,1.840106
0.4458618,1.896934
0.4458923,1.974478
0.4459229,2.058217
0.4459534,2.157168
0.4459839,2.228565
0.4460144,2.281637
0.4460449,2.297328
0.4460754,2.28941
0.446106,2.249706
0.4461365,2.162858
0.446167,2.049989
0.4461975,1.916477
0.446228,1.791555
0.4462585,1.675992
0.4462891,1.580689
0.4463196,1.514688
0.4463501,1.486088
0.4463806,1.504739
0.4464111,1.558735
0.4464417,1.639804
0.4464722,1.756052
0.4465027,1.876501
0.4465332,1.978434
0.4465637,2.049327
0.4465942,2.096342
0.4466248,2.124243
0.4466553,2.109337
0.4466858,2.059979
0.4467163,1.990847
0.4467468,1.90999
0.4467773,1.84753
0.4468079,1.794325
0.4468384,1.750348
0.4468689,1.702821
0.4468994,1.672626
0.4469299,1.663441
0.4469604,1.658791
0.446991,1.642368
0.4470215,1.617865
0.447052,1.600624
0.4470825,1.570666
0.447113,1.534497
0.4471436,1.483891
0.4471741,1.417058
0.4472046,1.374934
0.4472351,1.342866
0.4472656,1.303677
0.4472961,1.269042
0.4473267,1.256285
0.4473572,1.273587
0.4473877,1.310736
0.4474182,1.35419
0.4474487,1.411073
0.4474792,1.487819
0.4475098,1.58523
0.4475403,1.706851
0.4475708,1.823625
0.4476013,1.913776
0.4476318,1.982745
0.4476624,2.037059
0.4476929,2.061252
0.4477234,2.051804
0.4477539,2.010635
0.4477844,1.96139
0.4478149,1.913125
0.4478455,1.874014
0.447876,1.82145
0.4479065,1.764504
0.447937,1.710389
0.4479675,1.684549
0.447998,1.635212
0.4480286,1.580508
0.4480591,1.525944
0.4480896,1.491539
0.4481201,1.463508
0.4481506,1.439208
0.4481812,1.402272
0.4482117,1.354565
0.4482422,1.281529
0.4482727,1.176884
0.4483032,1.055362
0.4483337,0.9322677
0.4483643,0.8349497
0.4483948,0.7669407
0.4484253,0.7208385
0.4484558,0.7039702
0.4484863,0.7288314
0.4485168,0.7962875
0.4485474,0.9007926
0.4485779,1.020458
0.4486084,1.175141
0.4486389,1.34131
