T,A
0.3890686,0.1379032
0.3890991,0.144988
0.3891296,0.1563564
0.3891602,0.1722258
0.3891907,0.1922943
0.3892212,0.2118357
0.3892517,0.2256633
0.3892822,0.2309695
0.3893127,0.2262357
0.3893433,0.2120227
0.3893738,0.1866011
0.3894043,0.1532966
0.3894348,0.1202177
0.3894653,9.47E-02
0.3894958,0.0826382
0.3895264,8.42E-02
0.3895569,0.1000104
0.3895874,0.1292817
0.3896179,0.1670348
0.3896484,0.2088677
0.389679,0.2444697
0.3897095,0.2702716
0.38974,0.2829728
0.3897705,0.2827303
0.389801,0.2729812
0.3898315,0.253873
0.3898621,0.2286043
0.3898926,0.1983668
0.3899231,0.1668968
0.3899536,0.1406369
0.3899841,0.1226557
0.3900146,0.1159218
0.3900452,0.120024
0.3900757,0.133972
0.3901062,0.1538943
0.3901367,0.1724508
0.3901672,0.1868985
0.3901978,0.1912515
0.3902283,0.1838887
0.3902588,0.1668709
0.3902893,0.144847
0.3903198,0.1211571
0.3903503,0.1022905
0.3903809,9.14E-02
0.3904114,0.0952032
0.3904419,0.1097299
0.3904724,0.1336627
0.3905029,0.1632992
0.3905334,0.1964267
0.390564,0.2284583
0.3905945,0.2517979
0.390625,0.2621655
0.3906555,0.256254
0.390686,0.2344272
0.3907166,0.202953
0.3907471,0.1642224
0.3907776,0.1273186
0.3908081,9.68E-02
0.3908386,7.87E-02
0.3908691,7.44E-02
0.3908997,8.28E-02
0.3909302,0.1038509
0.3909607,0.1313911
0.3909912,0.1601393
0.3910217,0.1861859
0.3910522,0.2030225
0.3910828,0.2049057
0.3911133,0.1936606
0.3911438,0.1721756
0.3911743,0.1462458
0.3912048,0.118996
0.3912354,9.57E-02
0.3912659,7.94E-02
0.3912964,7.22E-02
0.3913269,7.61E-02
0.3913574,8.73E-02
0.3913879,0.1078441
0.3914185,0.1336575
0.391449,0.160653
0.3914795,0.1854399
0.39151,0.2033394
0.3915405,0.2126762
0.391571,0.2113977
0.3916016,0.1998833
0.3916321,0.1824632
0.3916626,0.1637307
0.3916931,0.1484198
0.3917236,0.1384744
0.3917542,0.1392514
0.3917847,0.1523245
0.3918152,0.1725796
0.3918457,0.1985327
0.3918762,0.2232411
0.3919067,0.2443124
0.3919373,0.2569039
0.3919678,0.2588408
0.3919983,0.2524709
0.3920288,0.2366261
0.3920593,0.2142613
0.3920898,0.1900938
0.3921204,0.1681414
0.3921509,0.1526861
0.3921814,0.1445193
0.3922119,0.1452696
0.3922424,0.1565155
0.3922729,0.1727358
0.3923035,0.1898431
0.392334,0.2038525
0.3923645,0.2152298
0.392395,0.2227615
0.3924255,0.2234668
0.3924561,0.2154873
0.3924866,0.1988765
0.3925171,0.177701
0.3925476,0.1552996
0.3925781,0.1371993
0.3926086,0.1274168
0.3926392,0.1279139
0.3926697,0.1361149
0.3927002,0.1491611
0.3927307,0.1648118
0.3927612,0.1808171
0.3927917,0.194124
0.3928223,0.202985
0.3928528,0.2056725
0.3928833,0.2002802
0.3929138,0.1923838
0.3929443,0.182219
0.3929749,0.1695476
0.3930054,0.1562074
0.3930359,0.1411322
0.3930664,0.1270427
0.3930969,0.1142263
0.3931274,0.1064484
0.393158,0.106015
0.3931885,0.1098702
0.393219,0.1175142
0.3932495,0.1260834
0.39328,0.1330425
0.3933105,0.1378921
0.3933411,0.1395392
0.3933716,0.1402507
0.3934021,0.1375876
0.3934326,0.1322608
0.3934631,0.1241554
0.3934937,0.1151403
0.3935242,0.1061183
0.3935547,9.81E-02
0.3935852,9.58E-02
0.3936157,9.94E-02
0.3936462,0.1084891
0.3936768,0.1202502
0.3937073,0.1354281
0.3937378,0.1525945
0.3937683,0.1675632
0.3937988,0.1785394
0.3938293,0.181124
0.3938599,0.1775822
0.3938904,0.169197
0.3939209,0.1561185
0.3939514,0.1384662
0.3939819,0.119075
0.3940125,0.1041143
0.394043,9.47E-02
0.3940735,9.58E-02
0.394104,0.1047
0.3941345,0.118951
0.394165,0.1327669
0.3941956,0.1447908
0.3942261,0.1522655
0.3942566,0.1561798
0.3942871,0.1548952
0.3943176,0.1484102
0.3943481,0.1389512
0.3943787,0.1271823
0.3944092,0.1128199
0.3944397,0.1015317
0.3944702,9.48E-02
0.3945007,0.0962747
0.3945313,0.103981
0.3945618,0.1151301
0.3945923,0.1307353
0.3946228,0.1477633
0.3946533,0.1621361
0.3946838,0.1714195
0.3947144,0.1759016
0.3947449,0.1761444
0.3947754,0.1773931
0.3948059,0.1812776
0.3948364,0.1890878
0.3948669,0.1987535
0.3948975,0.2068668
0.394928,0.2105328
0.3949585,0.2126472
0.394989,0.2108794
0.3950195,0.2070251
0.39505,0.1996709
0.3950806,0.1880478
0.3951111,0.1741204
0.3951416,0.1573761
0.3951721,0.1438801
0.3952026,0.1362027
0.3952332,0.1371359
0.3952637,0.1454972
0.3952942,0.1563839
0.3953247,0.1666765
0.3953552,0.1730196
0.3953857,0.1735315
0.3954163,0.1713255
0.3954468,0.1664697
0.3954773,0.1613669
0.3955078,0.1547664
0.3955383,0.1460315
0.3955688,0.1371972
0.3955994,0.1281571
0.3956299,0.1198578
0.3956604,0.1157916
0.3956909,0.1168781
0.3957214,0.1230424
0.395752,0.1309598
0.3957825,0.1402596
0.395813,0.1487253
0.3958435,0.1518275
0.395874,0.1481154
0.3959045,0.1368138
0.3959351,0.1248856
0.3959656,0.1148656
0.3959961,0.1080305
0.3960266,0.1060044
0.3960571,0.1009316
0.3960876,0.0945444
0.3961182,8.61E-02
0.3961487,7.79E-02
0.3961792,7.18E-02
0.3962097,0.0689135
0.3962402,7.10E-02
0.3962708,7.45E-02
0.3963013,7.65E-02
0.3963318,7.47E-02
0.3963623,0.0731047
0.3963928,0.0715191
0.3964233,7.48E-02
0.3964539,8.06E-02
0.3964844,9.07E-02
0.3965149,0.1012396
0.3965454,0.1122119
0.3965759,0.1204843
0.3966064,0.1254231
0.396637,0.1265184
0.3966675,0.125886
0.396698,0.1268876
0.3967285,0.1301902
0.396759,0.1362454
0.3967896,0.1438098
0.3968201,0.1510027
0.3968506,0.1569857
0.3968811,0.1569403
0.3969116,0.1520574
0.3969421,0.1441658
0.3969727,0.134372
0.3970032,0.1250158
0.3970337,0.1118541
0.3970642,9.76E-02
0.3970947,8.41E-02
0.3971252,7.24E-02
0.3971558,6.69E-02
0.3971863,7.05E-02
0.3972168,8.39E-02
0.3972473,0.1026634
0.3972778,0.1223805
0.3973083,0.1411138
0.3973389,0.1564551
0.3973694,0.1680318
0.3973999,0.1777156
0.3974304,0.1859539
0.3974609,0.1908737
0.3974915,0.194086
0.397522,0.1931234
0.3975525,0.1905605
0.397583,0.1840823
0.3976135,0.1758964
0.397644,0.1674571
0.3976746,0.1618015
0.3977051,0.1592273
0.3977356,0.1595282
0.3977661,0.1624064
0.3977966,0.1670006
0.3978271,0.1720397
0.3978577,0.1763477
0.3978882,0.1754251
0.3979187,0.1705065
0.3979492,0.1616331
0.3979797,0.151913
0.3980103,0.1454073
0.3980408,0.1418939
0.3980713,0.1428144
0.3981018,0.1469516
0.3981323,0.1545409
0.3981628,0.1656496
0.3981934,0.1768196
0.3982239,0.1850449
0.3982544,0.1854504
0.3982849,0.1815817
0.3983154,0.1739232
0.3983459,0.1625157
0.3983765,0.1518856
0.398407,0.1403677
0.3984375,0.1290479
0.398468,0.1158809
0.3984985,0.1031605
0.3985291,9.25E-02
0.3985596,8.21E-02
0.3985901,7.36E-02
0.3986206,6.62E-02
0.3986511,5.85E-02
0.3986816,5.11E-02
0.3987122,4.53E-02
0.3987427,4.26E-02
0.3987732,4.68E-02
0.3988037,0.0575872
0.3988342,7.46E-02
0.3988647,9.43E-02
0.3988953,0.110698
0.3989258,0.118984
0.3989563,0.1175735
0.3989868,0.1061413
0.3990173,8.53E-02
0.3990479,6.00E-02
0.3990784,0.0359491
0.3991089,1.39E-02
0.3991394,7.19E-05
0.3991699,-5.54E-03
0.3992004,1.24E-04
0.399231,1.51E-02
0.3992615,0.0362381
0.399292,5.60E-02
0.3993225,7.33E-02
0.399353,8.54E-02
0.3993835,9.35E-02
0.3994141,9.48E-02
0.3994446,9.04E-02
0.3994751,8.08E-02
0.3995056,7.13E-02
0.3995361,0.0648836
0.3995667,6.18E-02
0.3995972,6.44E-02
0.3996277,6.89E-02
0.3996582,7.28E-02
0.3996887,7.59E-02
0.3997192,7.50E-02
0.3997498,7.26E-02
0.3997803,6.98E-02
0.3998108,6.94E-02
0.3998413,6.95E-02
0.3998718,6.96E-02
0.3999023,6.88E-02
0.3999329,0.0675658
0.3999634,6.72E-02
0.3999939,0.0661031
0.4000244,6.49E-02
0.4000549,6.49E-02
0.4000854,6.58E-02
0.400116,6.58E-02
0.4001465,0.0675337
0.400177,7.28E-02
0.4002075,7.98E-02
0.400238,8.66E-02
0.4002686,9.20E-02
0.4002991,9.34E-02
0.4003296,9.29E-02
0.4003601,8.85E-02
0.4003906,7.67E-02
0.4004211,6.45E-02
0.4004517,5.48E-02
0.4004822,4.53E-02
0.4005127,3.83E-02
0.4005432,3.67E-02
0.4005737,4.15E-02
0.4006042,5.21E-02
0.4006348,6.53E-02
0.4006653,7.72E-02
0.4006958,8.76E-02
0.4007263,9.64E-02
0.4007568,0.1016437
0.4007874,0.1027982
0.4008179,9.92E-02
0.4008484,8.62E-02
0.4008789,6.88E-02
0.4009094,4.74E-02
0.4009399,2.78E-02
0.4009705,0.0113917
0.401001,5.32E-04
0.4010315,-3.54E-03
0.401062,-1.74E-03
0.4010925,3.99E-03
0.401123,1.32E-02
0.4011536,2.31E-02
0.4011841,3.29E-02
0.4012146,4.03E-02
0.4012451,4.37E-02
0.4012756,3.88E-02
0.4013062,2.73E-02
0.4013367,9.26E-03
0.4013672,-1.32E-02
0.4013977,-3.40E-02
0.4014282,-4.92E-02
0.4014587,-5.51E-02
0.4014893,-5.05E-02
0.4015198,-3.77E-02
0.4015503,-1.94E-02
0.4015808,8.79E-04
0.4016113,1.89E-02
0.4016418,3.07E-02
0.4016724,3.26E-02
0.4017029,2.91E-02
0.4017334,0.0195851
0.4017639,1.50E-03
0.4017944,-2.20E-02
0.401825,-4.99E-02
0.4018555,-0.0792923
0.401886,-0.1035821
0.4019165,-0.1185143
0.401947,-0.117171
0.4019775,-9.99E-02
0.4020081,-6.95E-02
0.4020386,-0.0340379
0.4020691,-3.06E-03
0.4020996,2.11E-02
0.4021301,3.28E-02
0.4021606,3.33E-02
0.4021912,2.25E-02
0.4022217,5.40E-03
0.4022522,-1.23E-02
0.4022827,-0.0314605
0.4023132,-4.85E-02
0.4023438,-6.03E-02
0.4023743,-6.58E-02
0.4024048,-6.33E-02
0.4024353,-5.09E-02
0.4024658,-2.99E-02
0.4024963,-4.26E-03
0.4025269,2.05E-02
0.4025574,4.16E-02
0.4025879,5.37E-02
0.4026184,5.46E-02
0.4026489,4.45E-02
0.4026794,2.78E-02
0.40271,5.22E-03
0.4027405,-1.98E-02
0.402771,-4.06E-02
0.4028015,-5.43E-02
0.402832,-5.80E-02
0.4028625,-0.0499779
0.4028931,-3.11E-02
0.4029236,-3.04E-03
0.4029541,3.49E-02
0.4029846,7.35E-02
0.4030151,0.1040016
0.4030457,0.1201805
0.4030762,0.1205231
0.4031067,0.1052241
0.4031372,7.32E-02
0.4031677,3.21E-02
0.4031982,-1.01E-02
0.4032288,-4.39E-02
0.4032593,-6.69E-02
0.4032898,-7.75E-02
0.4033203,-7.27E-02
0.4033508,-5.15E-02
0.4033813,-0.0155357
0.4034119,2.80E-02
0.4034424,7.04E-02
0.4034729,0.1049291
0.4035034,0.129039
0.4035339,0.136025
0.4035645,0.1270006
0.403595,0.1021613
0.4036255,6.80E-02
0.403656,2.89E-02
0.4036865,-7.52E-03
0.403717,-3.68E-02
0.4037476,-5.42E-02
0.4037781,-0.0592012
0.4038086,-5.02E-02
0.4038391,-3.12E-02
0.4038696,-1.15E-02
0.4039001,5.11E-03
0.4039307,1.52E-02
0.4039612,1.57E-02
0.4039917,4.13E-03
0.4040222,-1.30E-02
0.4040527,-3.19E-02
0.4040833,-4.87E-02
0.4041138,-6.18E-02
0.4041443,-6.91E-02
0.4041748,-6.83E-02
0.4042053,-5.91E-02
0.4042358,-4.83E-02
0.4042664,-3.77E-02
0.4042969,-2.94E-02
0.4043274,-2.29E-02
0.4043579,-1.69E-02
0.4043884,-1.40E-02
0.4044189,-1.53E-02
0.4044495,-2.07E-02
0.40448,-3.22E-02
0.4045105,-4.60E-02
0.404541,-6.00E-02
0.4045715,-7.16E-02
0.4046021,-7.99E-02
0.4046326,-8.30E-02
0.4046631,-8.34E-02
0.4046936,-7.91E-02
0.4047241,-0.0718243
0.4047546,-6.13E-02
0.4047852,-4.67E-02
0.4048157,-2.95E-02
0.4048462,-1.22E-02
0.4048767,-3.33E-03
0.4049072,-3.45E-03
0.4049377,-1.24E-02
0.4049683,-2.73E-02
0.4049988,-4.54E-02
0.4050293,-6.44E-02
0.4050598,-8.02E-02
0.4050903,-8.71E-02
0.4051208,-8.30E-02
0.4051514,-7.02E-02
0.4051819,-4.84E-02
0.4052124,-2.39E-02
0.4052429,-2.59E-04
0.4052734,1.73E-02
0.405304,2.54E-02
0.4053345,2.36E-02
0.405365,1.14E-02
0.4053955,-1.03E-02
0.405426,-3.67E-02
0.4054565,-6.41E-02
0.4054871,-8.91E-02
0.4055176,-0.1091636
0.4055481,-0.1147817
0.4055786,-0.1052019
0.4056091,-8.32E-02
0.4056396,-5.40E-02
0.4056702,-2.15E-02
0.4057007,1.07E-02
0.4057312,4.19E-02
0.4057617,6.50E-02
0.4057922,8.08E-02
0.4058228,8.75E-02
0.4058533,8.29E-02
0.4058838,0.0650097
0.4059143,0.0399306
0.4059448,1.42E-02
0.4059753,-5.08E-03
0.4060059,-1.81E-02
0.4060364,-2.21E-02
0.4060669,-2.16E-02
0.4060974,-2.05E-02
0.4061279,-1.92E-02
0.4061584,-2.17E-02
0.406189,-2.61E-02
0.4062195,-3.31E-02
0.40625,-4.18E-02
0.4062805,-4.90E-02
0.406311,-5.47E-02
0.4063416,-0.0536747
0.4063721,-4.72E-02
0.4064026,-3.58E-02
0.4064331,-1.95E-02
0.4064636,1.04E-03
0.4064941,2.42E-02
0.4065247,4.78E-02
0.4065552,6.83E-02
0.4065857,8.43E-02
0.4066162,9.29E-02
0.4066467,9.06E-02
0.4066772,7.57E-02
0.4067078,4.97E-02
0.4067383,1.79E-02
0.4067688,-1.87E-02
0.4067993,-5.35E-02
0.4068298,-8.55E-02
0.4068604,-0.1128182
0.4068909,-0.1321743
0.4069214,-0.1439254
0.4069519,-0.1438801
0.4069824,-0.1357625
0.4070129,-0.1213337
0.4070435,-0.1026094
0.407074,-8.44E-02
0.4071045,-7.15E-02
0.407135,-6.48E-02
0.4071655,-6.31E-02
0.407196,-6.44E-02
0.4072266,-0.0716076
0.4072571,-0.0826006
0.4072876,-9.89E-02
0.4073181,-0.1163857
0.4073486,-0.1305543
0.4073792,-0.1368876
0.4074097,-0.1316831
0.4074402,-0.1188016
0.4074707,-0.1009796
0.4075012,-8.32E-02
0.4075317,-6.74E-02
0.4075623,-5.46E-02
0.4075928,-4.92E-02
0.4076233,-0.052921
0.4076538,-6.66E-02
0.4076843,-8.71E-02
0.4077148,-0.1093762
0.4077454,-0.1281675
0.4077759,-0.1400571
0.4078064,-0.1457805
0.4078369,-0.1449727
0.4078674,-0.1364609
0.4078979,-0.1218676
0.4079285,-0.1037881
0.407959,-0.0834064
0.4079895,-6.59E-02
0.40802,-5.86E-02
0.4080505,-6.58E-02
0.4080811,-8.93E-02
0.4081116,-0.1214969
0.4081421,-0.1539686
0.4081726,-0.176847
0.4082031,-0.1873349
0.4082336,-0.183695
0.4082642,-0.1656599
0.4082947,-0.1399208
0.4083252,-0.1102366
0.4083557,-8.02E-02
0.4083862,-5.36E-02
0.4084167,-3.35E-02
0.4084473,-2.16E-02
0.4084778,-1.87E-02
0.4085083,-2.62E-02
0.4085388,-4.24E-02
0.4085693,-6.47E-02
0.4085999,-8.97E-02
0.4086304,-0.1137645
0.4086609,-0.1326554
0.4086914,-0.1436219
0.4087219,-0.1453882
0.4087524,-0.1396878
0.408783,-0.1310113
0.4088135,-0.1221744
0.408844,-0.1178161
0.4088745,-0.1192674
0.408905,-0.1270162
0.4089355,-0.1353543
0.4089661,-0.1436545
0.4089966,-0.1501468
0.4090271,-0.1568349
0.4090576,-0.1625586
0.4090881,-0.1626512
0.4091187,-0.155373
0.4091492,-0.1416745
0.4091797,-0.123358
0.4092102,-0.1054407
0.4092407,-8.85E-02
0.4092712,-7.70E-02
0.4093018,-7.37E-02
0.4093323,-7.89E-02
0.4093628,-8.90E-02
0.4093933,-9.81E-02
0.4094238,-0.1089804
0.4094543,-0.1204721
0.4094849,-0.1314597
0.4095154,-0.1440809
0.4095459,-0.1579649
0.4095764,-0.1741308
0.4096069,-0.1874454
0.4096375,-0.1978553
0.409668,-0.2009126
0.4096985,-0.1977201
0.409729,-0.1894543
0.4097595,-0.1752283
0.40979,-0.1596206
0.4098206,-0.1445116
0.4098511,-0.1311055
0.4098816,-0.1255929
0.4099121,-0.126488
0.4099426,-0.1335295
0.4099731,-0.1475403
0.4100037,-0.1692647
0.4100342,-0.1955389
0.4100647,-0.2225053
0.4100952,-0.2449436
0.4101257,-0.2603023
0.4101563,-0.2663266
0.4101868,-0.2617443
0.4102173,-0.247072
0.4102478,-0.2285011
0.4102783,-0.213351
0.4103088,-0.2033522
0.4103394,-0.1979417
0.4103699,-0.1990146
0.4104004,-0.2076981
0.4104309,-0.2215915
0.4104614,-0.2364084
0.4104919,-0.2509409
0.4105225,-0.2587658
0.410553,-0.256498
0.4105835,-0.2433865
0.410614,-0.2222676
0.4106445,-0.1967333
0.410675,-0.1715257
0.4107056,-0.1523355
0.4107361,-0.1401081
0.4107666,-0.13571
0.4107971,-0.1402038
0.4108276,-0.1541914
0.4108582,-0.174794
0.4108887,-0.1994305
0.4109192,-0.2229632
0.4109497,-0.2438994
0.4109802,-0.2569513
0.4110107,-0.2592254
0.4110413,-0.248904
0.4110718,-0.2291946
0.4111023,-0.1996949
0.4111328,-0.1643374
0.4111633,-0.1313469
0.4111938,-0.1088198
0.4112244,-9.93E-02
0.4112549,-0.1041472
0.4112854,-0.1205861
0.4113159,-0.1443202
0.4113464,-0.1698675
0.411377,-0.1910889
0.4114075,-0.2067906
0.411438,-0.2116159
0.4114685,-0.206128
0.411499,-0.1926431
0.4115295,-0.1711673
0.4115601,-0.1444685
0.4115906,-0.1191525
0.4116211,-0.1011972
0.4116516,-9.46E-02
0.4116821,-9.86E-02
0.4117126,-0.1087156
0.4117432,-0.1183441
0.4117737,-0.1304184
0.4118042,-0.1438029
0.4118347,-0.1584941
0.4118652,-0.1741985
0.4118958,-0.1870833
0.4119263,-0.1956608
0.4119568,-0.1985537
0.4119873,-0.1965554
0.4120178,-0.1918457
0.4120483,-0.1849658
0.4120789,-0.1799347
0.4121094,-0.1742144
0.4121399,-0.1723997
0.4121704,-0.1755026
0.4122009,-0.183983
0.4122314,-0.193783
0.412262,-0.2007333
0.4122925,-0.2056044
0.412323,-0.208051
0.4123535,-0.2069656
0.412384,-0.2057449
0.4124146,-0.200941
0.4124451,-0.1921972
0.4124756,-0.1797375
0.4125061,-0.1636178
0.4125366,-0.1492646
0.4125671,-0.1369328
0.4125977,-0.1312708
0.4126282,-0.1340006
0.4126587,-0.1418343
0.4126892,-0.1550483
0.4127197,-0.1712325
0.4127502,-0.1891736
0.4127808,-0.2093703
0.4128113,-0.2275441
0.4128418,-0.2399315
0.4128723,-0.244381
0.4129028,-0.2406696
0.4129333,-0.2309553
0.4129639,-0.2164595
0.4129944,-0.2012691
0.4130249,-0.1894907
0.4130554,-0.1822901
0.4130859,-0.1809673
0.4131165,-0.1845608
0.413147,-0.1926912
0.4131775,-0.2042782
0.413208,-0.2168408
0.4132385,-0.22853
0.413269,-0.2376084
0.4132996,-0.2432897
0.4133301,-0.2459643
0.4133606,-0.2411541
0.4133911,-0.2289248
0.4134216,-0.2077855
0.4134521,-0.1825362
0.4134827,-0.1575824
0.4135132,-0.1374399
0.4135437,-0.1247815
0.4135742,-0.1188856
0.4136047,-0.1199019
0.4136353,-0.1247297
0.4136658,-0.1315584
0.4136963,-0.1393451
0.4137268,-0.1473088
0.4137573,-0.1569141
0.4137878,-0.1656692
0.4138184,-0.1716234
0.4138489,-0.1735328
0.4138794,-0.1692872
0.4139099,-0.1628855
0.4139404,-0.1534333
0.4139709,-0.1435633
0.4140015,-0.137793
0.414032,-0.1354099
0.4140625,-0.1345127
0.414093,-0.134243
0.4141235,-0.1323867
0.4141541,-0.1231801
0.4141846,-0.104232
0.4142151,-8.03E-02
0.4142456,-5.21E-02
0.4142761,-0.0286509
0.4143066,-9.47E-03
0.4143372,3.50E-03
0.4143677,6.45E-03
0.4143982,7.43E-04
0.4144287,-1.14E-02
0.4144592,-0.0298578
0.4144897,-5.16E-02
0.4145203,-7.48E-02
0.4145508,-9.47E-02
0.4145813,-0.1086797
0.4146118,-0.1136175
0.4146423,-0.111431
0.4146729,-0.1049929
0.4147034,-9.70E-02
0.4147339,-9.07E-02
0.4147644,-8.76E-02
0.4147949,-8.69E-02
0.4148254,-8.97E-02
0.414856,-9.38E-02
0.4148865,-9.61E-02
0.414917,-9.72E-02
0.4149475,-9.64E-02
0.414978,-9.60E-02
0.4150085,-9.78E-02
0.4150391,-0.1028951
0.4150696,-0.1084992
0.4151001,-0.1148662
0.4151306,-0.1230775
0.4151611,-0.1340283
0.4151917,-0.145575
0.4152222,-0.1536573
0.4152527,-0.1589099
0.4152832,-0.1607452
0.4153137,-0.153725
0.4153442,-0.1376134
0.4153748,-0.1137011
0.4154053,-8.65E-02
0.4154358,-6.01E-02
0.4154663,-4.00E-02
0.4154968,-3.19E-02
0.4155273,-3.49E-02
0.4155579,-4.64E-02
0.4155884,-6.19E-02
0.4156189,-7.99E-02
0.4156494,-0.1006012
0.4156799,-0.1184264
0.4157104,-0.1295814
0.415741,-0.1348164
0.4157715,-0.1337657
0.415802,-0.1314507
0.4158325,-0.1262881
0.415863,-0.1224663
0.4158936,-0.1207751
0.4159241,-0.1185541
0.4159546,-0.1184595
0.4159851,-0.1175407
0.4160156,-0.1164714
0.4160461,-0.1117729
0.4160767,-0.1036228
0.4161072,-9.53E-02
0.4161377,-8.87E-02
0.4161682,-0.0838903
0.4161987,-7.91E-02
0.4162292,-7.40E-02
0.4162598,-7.18E-02
0.4162903,-7.23E-02
0.4163208,-7.56E-02
0.4163513,-8.04E-02
0.4163818,-9.01E-02
0.4164124,-0.1027562
0.4164429,-0.1130744
0.4164734,-0.1179173
0.4165039,-0.1164604
0.4165344,-0.1096815
0.4165649,-0.1027983
0.4165955,-9.48E-02
0.416626,-8.62E-02
0.4166565,-7.87E-02
0.416687,-7.09E-02
0.4167175,-6.44E-02
0.416748,-5.99E-02
0.4167786,-5.89E-02
0.4168091,-5.77E-02
0.4168396,-5.84E-02
0.4168701,-6.04E-02
0.4169006,-6.05E-02
0.4169312,-5.70E-02
0.4169617,-0.0485533
0.4169922,-3.67E-02
0.4170227,-2.52E-02
0.4170532,-1.69E-02
0.4170837,-1.13E-02
0.4171143,-4.65E-03
0.4171448,-1.17E-03
0.4171753,4.21E-03
0.4172058,9.89E-03
0.4172363,1.42E-02
0.4172668,1.72E-02
0.4172974,1.89E-02
0.4173279,1.65E-02
0.4173584,1.34E-02
0.4173889,1.08E-02
0.4174194,1.11E-02
0.41745,1.42E-02
0.4174805,2.01E-02
0.417511,2.64E-02
0.4175415,2.92E-02
0.417572,2.74E-02
0.4176025,2.08E-02
0.4176331,5.83E-03
0.4176636,-1.38E-02
0.4176941,-3.56E-02
0.4177246,-0.0575108
0.4177551,-7.90E-02
0.4177856,-0.1010261
0.4178162,-0.1200868
0.4178467,-0.13371
0.4178772,-0.139484
0.4179077,-0.1406645
0.4179382,-0.1369585
0.4179688,-0.1253273
0.4179993,-0.1072111
0.4180298,-8.41E-02
0.4180603,-6.10E-02
0.4180908,-4.07E-02
0.4181213,-2.29E-02
0.4181519,-1.01E-02
0.4181824,-3.59E-03
0.4182129,-3.24E-03
0.4182434,-9.89E-03
0.4182739,-2.21E-02
0.4183044,-3.92E-02
0.418335,-5.57E-02
0.4183655,-7.29E-02
0.418396,-8.51E-02
0.4184265,-9.09E-02
0.418457,-9.01E-02
0.4184875,-8.14E-02
0.4185181,-6.69E-02
0.4185486,-5.07E-02
0.4185791,-3.49E-02
0.4186096,-0.0226249
0.4186401,-0.0192285
0.4186707,-2.50E-02
0.4187012,-3.59E-02
0.4187317,-4.95E-02
0.4187622,-6.40E-02
0.4187927,-7.36E-02
0.4188232,-7.59E-02
0.4188538,-7.07E-02
0.4188843,-5.79E-02
0.4189148,-3.83E-02
0.4189453,-0.0123322
0.4189758,1.57E-02
0.4190063,4.16E-02
0.4190369,6.32E-02
0.4190674,7.66E-02
0.4190979,7.88E-02
0.4191284,6.86E-02
0.4191589,4.82E-02
0.4191895,2.19E-02
0.41922,-7.32E-03
0.4192505,-3.12E-02
0.419281,-4.64E-02
0.4193115,-5.08E-02
0.419342,-4.28E-02
0.4193726,-2.87E-02
0.4194031,-8.16E-03
0.4194336,1.18E-02
0.4194641,2.64E-02
0.4194946,3.44E-02
0.4195251,3.75E-02
0.4195557,3.69E-02
0.4195862,3.10E-02
0.4196167,2.27E-02
0.4196472,1.52E-02
0.4196777,7.80E-03
0.4197083,4.86E-03
0.4197388,5.64E-03
0.4197693,1.45E-02
0.4197998,3.13E-02
0.4198303,5.11E-02
0.4198608,6.95E-02
0.4198914,8.41E-02
0.4199219,9.62E-02
0.4199524,0.1024988
0.4199829,0.1015935
0.4200134,9.60E-02
0.4200439,9.11E-02
0.4200745,9.12E-02
0.420105,9.55E-02
0.4201355,0.1027761
0.420166,0.1116185
0.4201965,0.1205132
0.4202271,0.1314742
0.4202576,0.1424362
0.4202881,0.1509118
0.4203186,0.156282
0.4203491,0.1585399
0.4203796,0.1594484
0.4204102,0.1575158
0.4204407,0.1504761
0.4204712,0.1384803
0.4205017,0.1235404
0.4205322,0.1087315
0.4205627,9.06E-02
0.4205933,7.00E-02
0.4206238,5.02E-02
0.4206543,3.45E-02
0.4206848,2.22E-02
0.4207153,1.24E-02
0.4207458,8.30E-03
0.4207764,1.38E-02
0.4208069,2.22E-02
0.4208374,3.35E-02
0.4208679,4.27E-02
0.4208984,4.83E-02
0.420929,4.94E-02
0.4209595,4.45E-02
0.42099,3.97E-02
0.4210205,3.67E-02
0.421051,3.69E-02
0.4210815,3.90E-02
0.4211121,4.48E-02
0.4211426,5.38E-02
0.4211731,6.12E-02
0.4212036,6.93E-02
0.4212341,7.74E-02
0.4212646,8.43E-02
0.4212952,8.74E-02
0.4213257,8.66E-02
0.4213562,8.08E-02
0.4213867,7.32E-02
0.4214172,6.29E-02
0.4214478,5.27E-02
0.4214783,4.29E-02
0.4215088,3.37E-02
0.4215393,0.0281746
0.4215698,2.81E-02
0.4216003,3.75E-02
0.4216309,5.56E-02
0.4216614,7.96E-02
0.4216919,0.1072017
0.4217224,0.132636
0.4217529,0.152631
0.4217834,0.1618453
0.421814,0.1601398
0.4218445,0.15589
0.421875,0.1484313
0.4219055,0.139573
0.421936,0.1285405
0.4219666,0.1203903
0.4219971,0.1194787
0.4220276,0.1227807
0.4220581,0.1334281
0.4220886,0.149723
0.4221191,0.1725353
0.4221497,0.1957134
0.4221802,0.2140685
0.4222107,0.2223794
0.4222412,0.2174533
0.4222717,0.201065
0.4223022,0.1751371
0.4223328,0.1457985
0.4223633,0.1171784
0.4223938,9.84E-02
0.4224243,9.40E-02
0.4224548,0.1058598
0.4224854,0.1264626
0.4225159,0.1557382
0.4225464,0.1846148
